product_id,product_name,price,unit_price,rocket_delivery,rating,review_count,image_url,detail_url,collected_at
6266229011,"휘트니스 식염 포도당 총120정 60정 X 2박스, 2개",9300,"(1개당 4,650원)",0,4.5,4239,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/310f/79396d66630bc1ff78390d955959116ca920c9d50f1f5eea048f9b69e911.jpg,https://www.coupang.com/vp/products/6266229011?itemId=3460251379&vendorItemId=89215214791&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
26208,"나우푸드 마그네슘 캡 400mg 베지 캡슐, 180정, 1개",19390,(1정당 108원),0,5.0,12008,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7ce8/b7b7f43cb3ad3178294ee9af58c6757b0d9a5fba23b677a3bc933c6c9e44.jpg,https://www.coupang.com/vp/products/26208?itemId=65370&vendorItemId=3085763155&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
6233862605,"광동 면역 비타민C 1000, 120정, 1개",9600,(1정당 80원),1,5.0,1079,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9db0/95321b69f37e7f2cc4a17515c27de2e943658865533a994db9352bec43fd.jpg,https://www.coupang.com/vp/products/6233862605?itemId=12543989502&vendorItemId=92083338643&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
8591449182,"출출허니 사양벌꿀 국내산 꿀스틱, 1개, 100g",5230,"(100g당 5,230원)",1,5.0,1074,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7839/78af7658659200d2c24346075fa7418b6e7fbe3ce0dccb76d2d3fa606019.png,https://www.coupang.com/vp/products/8591449182?itemId=24516539821&vendorItemId=91529367395&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
9425540804,"[공식] 서리맥스, 60정, 1개",28290,(1정당 472원),0,4.5,453,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/b3ad8be6-ac7f-4e0a-88ba-5e13af1f1647_fixing_v2.png,https://www.coupang.com/vp/products/9425540804?itemId=28441356076&vendorItemId=94904841402&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
7735337888,"종근당건강 원데이21 멀티비타민 앤 미네랄, 60정, 2개",19500,(1정당 163원),1,5.0,59419,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/44595796871777-890e800b-bdd3-47b4-bb72-c701ec739267.jpg,https://www.coupang.com/vp/products/7735337888?itemId=21135423313&vendorItemId=4417937649&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
7418356267,"주영엔에스 뼈엔 엠비피, 30정, 1개",40500,"(1정당 1,350원)",0,5.0,33904,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/039b/6b7a4b39a67d0e61463fbcd5eacf33094a511d9a202723f71eaa288384ab.png,https://www.coupang.com/vp/products/7418356267?itemId=26249845960&vendorItemId=84581973136&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
208403063,"나우푸드 글루타티온 500mg 베지 캡슐, 60정, 1개",28030,(1정당 467원),0,5.0,9312,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8734/1bbc03f1f16bb710634c3d9c7835ce6e88fc1e97f9523abc7c5e5449b7cd.jpg,https://www.coupang.com/vp/products/208403063?itemId=220021146&vendorItemId=3531485704&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
7626263931,"[Jarrow Formulas] 자로우 포뮬러스 도피러스 EPS 유산균 100억 CFU, 120정, 1개",33960,(1정당 283원),0,5.0,48370,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cfa2/7dafe44671c57f8be5145390677f5323075274c7f90689288b368766a4e1.jpg,https://www.coupang.com/vp/products/7626263931?itemId=18376283146&vendorItemId=3179568952&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
29304,"나우푸드 엽산 800mcg 비타민 B-12 타블렛, 250정, 1개",7950,(1정당 32원),0,5.0,3751,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/b73fbc55-6f1e-40ed-9ad9-bd52a79ba220_fixing_v2.png,https://www.coupang.com/vp/products/29304?itemId=70356&vendorItemId=3086361478&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
8799540482,"그린몬스터 맥스 칼슘 마그네슘 비타민D 아연 3개월분, 90정, 1개",6500,(1정당 72원),1,5.0,4150,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/73918704436250-6b46972a-11d8-4c16-864b-8354b89b427c.jpg,https://www.coupang.com/vp/products/8799540482?itemId=25636155219&vendorItemId=92626229331&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
433050,"쏜리서치 베이직 B 컴플렉스 캡슐, 60정, 1개",29750,(1정당 496원),0,5.0,16732,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a1b1/68ecddb195f6ce5a53cede0f83231731251b6506a9b74134f2eac4176db8.jpg,https://www.coupang.com/vp/products/433050?itemId=14388898370&vendorItemId=92551196042&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
9221655436,"뉴트리디데이 프리미엄 마그네슘 400, 90정, 2개",19900,(1정당 111원),1,5.0,10149,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/206846968807372-172bbd9c-be7a-40a5-8cc5-f8daeb3c6dff.jpg,https://www.coupang.com/vp/products/9221655436?itemId=27250668724&vendorItemId=76228037674&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
8769185153,"[공식판매처] 헤이데일리 NMN-C 엔엠엔씨 천연NMN 비타민C 레몬맛 10포, 3개, 20g",37200,"(10g당 6,200원)",0,4.5,3872,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/837dc678-6c08-4aa2-9e45-74b312e32ff9_fixing_v2.png,https://www.coupang.com/vp/products/8769185153?itemId=26976516633&vendorItemId=92497355670&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
9185019536,"닥터스베스트 고흡수 킬레이트 마그네슘 타블렛, 1개",18490,,0,4.5,2117,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/07c2/e439273c46ca7063772ceda1765e4afa979077b89b8fc66dbbc1807838c3.png,https://www.coupang.com/vp/products/9185019536?itemId=478247&vendorItemId=3180741663&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
8204097737,"뉴트리코스트 나이아신아마이드 비타민 B3 500mg 캡슐, 240정, 1개",19980,(1정당 83원),0,5.0,2063,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9768/bc303a7d7f74f98ef2312f8bd34a9087ecfd88943607c305913a5c5fa42f.jpg,https://www.coupang.com/vp/products/8204097737?itemId=666484894&vendorItemId=4722785508&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
8519803198,"크루거 비타민C 500 발포비타민 레몬맛 20정 고함량 비타민C 발포정, 3개",9790,,0,5.0,236,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/835d3426-515b-4ef6-b550-5f3c25351018_fixing_v2.png,https://www.coupang.com/vp/products/8519803198?itemId=27975001228&vendorItemId=94932858391&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
8128434564,"고려은단 식물성 퓨어 알티지 오메가3 기억력+, 60정, 1개",16400,(1정당 273원),0,5.0,27356,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8eb4/b2a3995d50b25994127486484056b9218a536b0183295a978945c8ac9b19.jpg,https://www.coupang.com/vp/products/8128434564?itemId=23490185558&vendorItemId=90111659180&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:51
